SYMBOL,P
HLA-DQA1,0.1099
HLA-DQB1,0.00038228
HLA-DQA2,4.2615E-06
HLA-DQB2,0.00010744
HLA-DOB,0.011106
TAP2,0.010731
PSMB8,0.002175
TAP1,0.10923
PSMB9,0.0087336
HLA-DMB,0.28665
HLA-DMA,0.16325
BRD2,0.11458
HLA-DOA,0.46015
HLA-DPA1,0.41791
HLA-DPB1,0.16535
COL11A2,0.41799
RXRB,0.54396
SLC39A7,0.0014515
HSD17B8,0.91382
RING1,0.13353
VPS52,0.087636
RPS18,0.32469
B3GALT4,0.84805
WDR46,0.032443
PFDN6,0.29098
RGL2,0.036454
TAPBP,0.228
ZBTB22,0.91615
DAXX,0.28373
KIFC1,0.042386
PHF1,0.10584
CUTA,0.02791
SYNGAP1,0.020333
ZBTB9,0.44981
BAK1,0.059254
ITPR3,0.1034
UQCC2,0.34059
IP6K3,0.16129
LEMD2,0.39843
MLN,0.71976
GRM4,0.61253
HMGA1,0.29725
SMIM29,0.5976
NUDT3,0.52462
RPS10-NUDT3,0.39485
RPS10,0.20885
PACSIN1,0.089893
SPDEF,0.86372
ILRUN,0.065976
SNRPC,0.026541
UHRF1BP1,0.021765
TAF11,0.001156
ANKS1A,0.0010855
TCP11,0.0024127
SCUBE3,0.0056295
ZNF76,0.0041003
DEF6,0.0028583
PPARD,0.027702
FANCE,0.30999
RPL10A,0.10562
TEAD3,0.57234
TULP1,0.25196
FKBP5,0.14135
ARMC12,0.50343
CLPSL2,0.48575
CLPSL1,0.63852
CLPS,0.73593
LHFPL5,0.92866
SRPK1,0.7638
SLC26A8,0.60428
MAPK14,0.73653
MAPK13,0.50078
BRPF3,0.45409
PNPLA1,0.53793
BNIP5,0.20115
ETV7,0.81801
PXT1,0.95328
KCTD20,0.96501
STK38,0.89888
SRSF3,0.96344
CDKN1A,0.83525
RAB44,0.48764
CPNE5,0.25676
PPIL1,0.3388
C6orf89,0.11323
PI16,0.61179
MTCH1,0.98953
FGD2,0.36596
PIM1,0.94689
TMEM217,0.91642
TBC1D22B,0.64749
RNF8,0.41487
CMTR1,0.095472
CCDC167,0.2554
MDGA1,0.56697
ZFAND3,0.61386
BTBD9,0.31216
GLO1,0.16891
DNAH8,0.5513
GLP1R,0.65666
SAYSD1,0.12783
KCNK5,0.14889
KCNK17,0.77764
KCNK16,0.39523
KIF6,0.67907
DAAM2,0.27624
MOCS1,0.48916
LRFN2,0.85986
UNC5CL,0.55002
TSPO2,0.26647
APOBEC2,0.26116
OARD1,0.28834
NFYA,0.13978
TREML1,0.064979
TREM2,0.41216
TREML2,0.99986
TREML4,0.16863
TREM1,0.05705
NCR2,0.5518
FOXP4,0.29604
MDFI,0.070365
TFEB,0.12165
PGC,0.17527
FRS3,0.61764
PRICKLE4,0.12552
TOMM6,0.43049
USP49,0.45601
MED20,0.48329
BYSL,0.66596
CCND3,0.7754
TAF8,0.45645
C6orf132,0.014012
GUCA1A,0.071346
GUCA1B,0.13359
MRPS10,0.11463
TRERF1,0.032471
UBR2,0.73979
PRPH2,0.6565
TBCC,0.64702
BICRAL,0.67691
RPL7L1,0.48232
C6orf226,0.64603
PTCRA,0.23003
CNPY3,0.77431
GNMT,0.68247
PEX6,0.83361
MEA1,0.66777
PPP2R5D,0.67485
KLHDC3,0.6233
RRP36,0.44999
CUL7,0.7829
MRPL2,0.17786
KLC4,0.72826
PTK7,0.7176
SRF,0.38665
CUL9,0.71325
DNPH1,0.94231
TTBK1,0.41568
SLC22A7,0.89681
CRIP3,0.39411
ZNF318,0.059325
ABCC10,0.13697
DLK2,0.038487
TJAP1,0.0040066
LRRC73,0.0035488
YIPF3,0.01168
POLR1C,0.0019619
XPO5,0.0024532
POLH,0.0037995
GTPBP2,0.0022482
MAD2L1BP,0.001702
RSPH9,0.016091
MRPS18A,0.18379
VEGFA,0.055447
C6orf223,0.212
MRPL14,0.60592
TMEM63B,0.44203
CAPN11,0.69608
SLC29A1,0.27369
HSP90AB1,0.19803
SLC35B2,0.4987
NFKBIE,0.53543
TMEM151B,0.30298
TCTE1,0.36506
AARS2,0.38878
SPATS1,0.57726
CDC5L,0.6545
SUPT3H,0.14009
RUNX2,0.16119
CLIC5,0.81847
ENPP4,0.46866
ENPP5,0.4923
RCAN2,0.51602
CYP39A1,0.41295
SLC25A27,0.37198
TDRD6,0.21261
PLA2G7,0.49812
ANKRD66,0.36301
MEP1A,0.46835
ADGRF5,0.086431
ADGRF1,0.72571
TNFRSF21,0.015399
CD2AP,0.55992
ADGRF2,0.088808
ADGRF4,0.075826
OPN5,0.91412
PTCHD4,0.26658
MMUT,0.60023
CENPQ,0.4182
GLYATL3,0.72349
C6orf141,0.10836
RHAG,0.7956
CRISP2,0.48983
CRISP3,0.35143
PGK2,0.9142
CRISP1,0.23046
DEFB133,0.41095
DEFB114,0.19405
DEFB113,0.53136
DEFB110,0.38308
DEFB112,0.39826
TFAP2D,0.24134
TFAP2B,0.28035
PKHD1,0.26797
IL17A,0.80972
IL17F,0.056539
MCM3,0.077851
PAQR8,0.83248
EFHC1,0.88117
TRAM2,0.32539
TMEM14A,0.57153
GSTA2,0.9876
GSTA1,0.78705
GSTA5,0.97486
GSTA3,0.18407
GSTA4,0.4536
CILK1,0.40814
FBXO9,0.3077
GCM1,0.83115
ELOVL5,0.10453
GCLC,0.62978
KLHL31,0.86476
LRRC1,0.65336
MLIP,0.3495
TINAG,0.086351
FAM83B,0.58617
HCRTR2,0.32408
GFRAL,0.24152
HMGCLL1,0.59527
BMP5,0.024616
COL21A1,0.40743
DST,0.179
BEND6,0.4675
KIAA1586,0.1696
ZNF451,0.4883
BAG2,0.35677
RAB23,0.11489
MTRNR2L9,0.38808
KHDRBS2,0.35416
LGSN,0.58763
PTP4A1,0.78524
PHF3,0.87131
EYS,0.85271
ADGRB3,0.012526
LMBRD1,0.89576
COL19A1,0.31589
COL9A1,0.71052
FAM135A,0.61278
SDHAF4,0.2845
SMAP1,0.28679
B3GAT2,0.067282
OGFRL1,0.4636
RIMS1,0.37545
KCNQ5,0.46325
KHDC1L,0.90016
KHDC1,0.74613
DPPA5,0.75848
KHDC3L,0.43262
OOEP,0.38576
DDX43,0.2057
CGAS,0.57759
MTO1,0.31514
EEF1A1,0.72071
SLC17A5,0.52079
CD109,0.45592
COL12A1,0.85357
COX7A2,0.22614
TMEM30A,0.74222
FILIP1,0.26123
SENP6,0.14361
MYO6,0.046093
IMPG1,0.042243
HTR1B,0.51686
MEI4,0.69372
IRAK1BP1,0.71308
PHIP,0.70032
HMGN3,0.81041
LCA5,0.93407
SH3BGRL2,0.13107
LINC01621,0.70832
ELOVL4,0.15504
TTK,0.45067
BCKDHB,0.81251
TENT5A,0.78028
IBTK,0.96754
TPBG,0.22219
UBE3D,0.2473
DOP1A,0.39388
PGM3,0.46325
RWDD2A,0.77399
ME1,0.15948
PRSS35,0.3501
SNAP91,0.084562
RIPPLY2,0.84537
CYB5R4,0.82513
MRAP2,0.018756
CEP162,0.56904
TBX18,0.51107
NT5E,0.45119
SNX14,0.19957
SYNCRIP,0.255
HTR1E,0.03685
CGA,0.38569
NA,0.54255
ZNF292,0.82975
GJB7,0.78082
SMIM8,0.51498
C6orf163,0.28156
CFAP206,0.50397
SLC35A1,0.12167
RARS2,0.029599
ORC3,0.049497
AKIRIN2,0.16824
SPACA1,0.32301
CNR1,0.38765
RNGTT,0.16064
PNRC1,0.11664
SRSF12,0.51375
PM20D2,0.35632
GABRR1,0.0067861
GABRR2,0.066089
UBE2J1,0.35431
RRAGD,0.21334
ANKRD6,0.20327
LYRM2,0.12359
MDN1,0.17214
CASP8AP2,0.34675
GJA10,0.58576
BACH2,0.28309
MAP3K7,0.40114
EPHA7,0.14971
MANEA,0.30811
FUT9,0.13545
UFL1,0.16203
FHL5,0.050125
GPR63,0.22662
NDUFAF4,0.15316
KLHL32,0.69591
MMS22L,0.49537
POU3F2,0.98288
FBXL4,0.56609
FAXC,0.78766
COQ3,0.89208
PNISR,0.94664
USP45,0.86636
TSTD3,0.96934
CCNC,0.68305
PRDM13,0.96218
MCHR2,0.80696
SIM1,0.18266
ASCC3,0.95181
GRIK2,0.066466
HACE1,0.5978
LIN28B,0.87021
BVES,0.52967
POPDC3,0.55275
PREP,0.91307
PRDM1,0.26691
ATG5,0.27588
CRYBG1,0.18165
RTN4IP1,0.30531
QRSL1,0.025002
MTRES1,0.5961
BEND3,0.42355
PDSS2,0.10238
SOBP,0.21408
SCML4,0.35747
SEC63,0.69956
OSTM1,0.38628
NR2E1,0.54817
SNX3,0.26877
AFG1L,0.49254
FOXO3,0.79852
ARMC2,0.073568
SESN1,0.52044
CEP57L1,0.63946
NA,0.26101
NA,0.47349
CD164,0.045171
PPIL6,0.047981
SMPD2,0.081766
MICAL1,0.040003
ZBTB24,0.073257
AK9,0.62627
FIG4,0.62991
GPR6,0.98073
WASF1,0.24136
CDC40,0.24659
METTL24,0.058354
DDO,0.13161
SLC22A16,0.43606
CDK19,0.047297
AMD1,0.032816
GTF3C6,0.060357
RPF2,0.19147
SLC16A10,0.0061982
MFSD4B,0.012222
REV3L,0.014148
TRAF3IP2,0.0070198
FYN,0.22226
CCN6,0.13975
TUBE1,0.13533
FAM229B,0.045469
LAMA4,0.17496
RFPL4B,0.09935
MARCKS,0.23909
HDAC2,0.31648
HS3ST5,0.0088263
FRK,0.083983
NT5DC1,0.10454
COL10A1,0.025211
TSPYL4,0.17331
TSPYL1,0.057701
DSE,0.25269
CALHM6,0.649
TRAPPC3L,0.57993
CALHM5,0.41831
CALHM4,0.42493
RWDD1,0.21588
RSPH4A,0.096186
ZUP1,0.057127
KPNA5,0.074573
FAM162B,0.41758
GPRC6A,0.70009
RFX6,0.26362
VGLL2,0.8573
ROS1,0.52707
DCBLD1,0.52287
GOPC,0.49034
NUS1,0.66049
SLC35F1,0.44262
CEP85L,0.75692
PLN,0.59288
MCM9,0.37841
ASF1A,0.36638
FAM184A,0.058835
MAN1A1,0.06935
TBC1D32,0.92367
GJA1,0.55456
HSF2,0.29435
SERINC1,0.23253
PKIB,0.017994
FABP7,0.14158
SMPDL3A,0.85478
CLVS2,0.46487
TRDN,0.17323
NKAIN2,0.85306
RNF217,0.45207
TPD52L1,0.35779
HDDC2,0.34208
HEY2,0.43684
NCOA7,0.49101
HINT3,0.31142
TRMT11,0.26297
CENPW,0.46116
RSPO3,0.016569
RNF146,0.44631
ECHDC1,0.31053
KIAA0408,0.50101
SOGA3,0.24393
C6orf58,0.7367
THEMIS,0.45125
PTPRK,0.024631
LAMA2,0.50575
ARHGAP18,0.776
TMEM244,0.55471
L3MBTL3,0.24005
SAMD3,0.59456
TMEM200A,0.90247
SMLR1,0.37211
EPB41L2,0.73549
AKAP7,0.25578
ARG1,0.28927
MED23,0.54081
ENPP3,0.86124
ENPP1,0.19782
CCN2,0.25383
MOXD1,0.27982
STX7,0.80245
TAAR9,0.48206
TAAR8,0.26725
TAAR6,0.3542
TAAR5,0.79411
TAAR2,0.91236
TAAR1,0.93883
VNN1,0.96053
VNN3,0.71773
VNN2,0.63371
SLC18B1,0.47984
RPS12,0.71088
EYA4,0.83551
TCF21,0.92784
TBPL1,0.17518
SLC2A12,0.46708
SGK1,0.012192
ALDH8A1,0.1678
HBS1L,0.078914
MYB,0.66728
AHI1,0.48938
PDE7B,0.28284
MTFR2,0.035105
BCLAF1,0.15798
MAP7,0.8775
MAP3K5,0.45861
PEX7,0.91005
SLC35D3,0.61888
IL20RA,0.053434
IL22RA2,0.6002
IFNGR1,0.87972
OLIG3,0.32461
TNFAIP3,0.49224
PERP,0.051073
ARFGEF3,0.36033
PBOV1,0.60628
HEBP2,0.93221
NHSL1,0.94286
CCDC28A-AS1,0.12097
CCDC28A,0.34739
ECT2L,0.0092665
REPS1,0.13293
ABRACL,0.53221
HECA,0.07097
TXLNB,0.44675
CITED2,0.15527
NMBR,0.68894
VTA1,0.28172
ADGRG6,0.40074
HIVEP2,0.50067
AIG1,0.62673
ADAT2,0.7807
PEX3,0.76645
FUCA2,0.82021
PHACTR2,0.23478
LTV1,0.034735
ZC2HC1B,0.12398
PLAGL1,0.013787
SF3B5,0.11312
STX11,0.26535
UTRN,0.69156
EPM2A,0.17485
FBXO30,0.079164
SHPRH,0.5838
GRM1,0.063929
RAB32,0.51001
ADGB,0.22895
STXBP5,0.44717
SAMD5,0.48089
SASH1,0.041257
UST,0.90972
TAB2,0.40781
SUMO4,0.080197
ZC3H12D,0.05402
PPIL4,0.24004
GINM1,0.34265
KATNA1,0.29341
LATS1,0.22676
NUP43,0.16014
PCMT1,0.14385
LRP11,0.16602
RAET1E,0.60211
RAET1G,0.8568
ULBP2,0.85407
ULBP1,0.72078
RAET1L,0.22829
ULBP3,0.94175
PPP1R14C,0.39054
IYD,0.81054
PLEKHG1,0.35663
MTHFD1L,0.34491
AKAP12,0.25531
ZBTB2,0.58146
RMND1,0.79266
ARMT1,0.52429
CCDC170,0.23082
ESR1,0.22188
SYNE1,0.37737
MYCT1,0.34184
VIP,0.58154
FBXO5,0.69806
MTRF1L,0.88789
RGS17,0.22924
OPRM1,0.93659
IPCEF1,0.59365
CNKSR3,0.14269
LOC101928868,0.053418
SCAF8,0.34807
TIAM2,0.91907
TFB1M,0.79669
CLDN20,0.79578
NOX3,0.62091
ARID1B,0.00012214
TMEM242,0.6846
ZDHHC14,0.58724
SNX9,0.061506
SYNJ2,0.50986
SERAC1,0.50747
GTF2H5,0.19383
TULP4,0.27771
TMEM181,0.58995
DYNLT1,0.79609
SYTL3,0.99124
EZR,0.54951
C6orf99,0.66225
RSPH3,0.63361
TAGAP,0.93657
FNDC1,0.93858
SOD2,0.55392
WTAP,0.08748
ACAT2,0.14999
TCP1,0.33034
MRPL18,0.43061
PNLDC1,0.66001
MAS1,0.71328
IGF2R,0.96382
SLC22A1,0.76801
SLC22A2,0.88082
SLC22A3,0.28595
LPA,0.61489
PLG,0.49798
MAP3K4,0.93052
AGPAT4,0.71056
PRKN,0.81581
PACRG,0.52615
QKI,0.50239
C6orf118,0.22792
PDE10A,0.19143
TBXT,0.90782
PRR18,0.36051
SFT2D1,0.93314
MPC1,0.78601
RPS6KA2,0.63716
RNASET2,0.14327
CEP43,0.035512
CCR6,0.38937
GPR31,0.98239
TCP10L2,0.56089
UNC93A,0.0075418
TTLL2,0.032868
TCP10L3,0.44529
AFDN,0.16294
KIF25,0.67893
FRMD1,0.73978
DACT2,0.37172
SMOC2,0.8622
THBS2,0.46405
WDR27,0.72174
C6orf120,0.66116
PHF10,0.83668
DYNLT2,0.7211
ERMARD,0.77198
DLL1,0.70649
FAM120B,0.41888
PSMB1,0.11465
TBP,0.17519
PDCD2,0.11296
FAM20C,0.66578
PRKAR1B,0.69227
DNAAF5,0.80316
SUN1,0.066326
GET4,0.16017
ADAP1,0.15874
COX19,0.89101
CYP2W1,0.91705
C7orf50,0.78033
GPR146,0.74339
GPER1,0.73443
ZFAND2A,0.90136
MICALL2,0.14284
INTS1,0.18725
MAFK,0.07072
TMEM184A,0.5731
PSMG3,0.69583
ELFN1,0.65918
MAD1L1,0.33352
MRM2,0.91477
NUDT1,0.66917
SNX8,0.45933
EIF3B,0.020612
CHST12,0.93712
GRIFIN,0.68761
LFNG,0.95398
BRAT1,0.9918
IQCE,0.024473
TTYH3,0.23301
AMZ1,0.73834
GNA12,0.071775
CARD11,0.59404
SDK1,0.38603
FOXK1,0.22134
AP5Z1,0.47728
RADIL,0.70681
PAPOLB,0.79868
MMD2,0.58548
RBAK,0.3871
RBAK-RBAKDN,0.28202
WIPI2,0.000016437
SLC29A4,0.42977
TNRC18,0.8884
FBXL18,0.037435
ACTB,0.0157
FSCN1,0.077297
RNF216,0.013719
OCM,0.5169
CCZ1,0.37691
RSPH10B,0.11457
PMS2,0.33024
AIMP2,0.24926
EIF2AK1,0.14313
ANKRD61,0.40926
USP42,0.2736
CYTH3,0.46712
FAM220A,0.32813
RAC1,0.10352
DAGLB,0.18832
KDELR2,0.50648
GRID2IP,0.37628
ZDHHC4,0.099472
C7orf26,0.39569
ZNF853,0.44065
ZNF316,0.55489
ZNF12,0.10516
CCZ1B,0.82405
C1GALT1,0.4203
COL28A1,0.47975
MIOS,0.613
RPA3,0.43706
UMAD1,0.15359
GLCCI1,0.70629
ICA1,0.00023384
NXPH1,0.81343
NDUFA4,0.29037
PHF14,0.9834
THSD7A,0.28428
TMEM106B,0.12724
VWDE,0.41077
SCIN,0.34018
ARL4A,0.1339
ETV1,0.1062
DGKB,0.65752
AGMO,0.26992
MEOX2,0.45524
CRPPA,0.37577
SOSTDC1,0.27299
LRRC72,0.32502
ANKMY2,0.73587
BZW2,0.95454
TSPAN13,0.23785
AGR2,0.70949
AGR3,0.0047958
AHR,0.73538
SNX13,0.053338
PRPS1L1,0.10638
HDAC9,0.38208
TWIST1,0.28603
FERD3L,0.43269
POLR1F,0.24737
TMEM196,0.20259
MACC1,0.38373
ITGB8,0.26975
ABCB5,0.83655
SP8,0.40506
SP4,0.72098
DNAH11,0.48488
CDCA7L,0.47367
RAPGEF5,0.28402
STEAP1B,0.82386
IL6,0.71658
TOMM7,0.5549
FAM126A,0.89987
KLHL7,0.50277
NUP42,0.60658
GPNMB,0.57303
MALSU1,0.52471
IGF2BP3,0.33711
TRA2A,0.14004
CCDC126,0.7956
FAM221A,0.60387
STK31,0.82274
NPY,0.20891
MPP6,0.24134
GSDME,0.34067
OSBPL3,0.026646
CYCS,0.20922
C7orf31,0.60398
NPVF,0.32494
LOC646588,0.31183
NFE2L3,0.929
HNRNPA2B1,0.78045
CBX3,0.9416
SNX10,0.96244
LINC02860,0.5974
SKAP2,0.011166
HOXA1,0.62489
HOXA2,0.30145
HOXA3,0.039285
HOXA4,0.076978
HOXA5,0.16736
HOXA6,0.0061048
HOXA7,0.030659
HOXA9,0.86375
HOXA10,0.19
HOXA11,0.1271
HOXA13,0.53392
EVX1,0.5132
HIBADH,0.0078264
TAX1BP1,0.10689
JAZF1,0.054172
CREB5,0.63904
TRIL,0.63078
CPVL,0.094888
CHN2,0.7999
PRR15,0.35992
NA,0.58806
WIPF3,0.48242
SCRN1,0.0063959
FKBP14,0.14354
PLEKHA8,0.21216
MTURN,0.54114
ZNRF2,0.1671
NOD1,0.22997
LOC101928268,0.1968
GGCT,0.15785
GARS1,0.071039
CRHR2,0.73869
INMT,0.33162
MINDY4,0.30275
AQP1,0.13231
GHRHR,0.77561
ADCYAP1R1,0.4707
NEUROD6,0.79327
ITPRID1,0.75826
PPP1R17,0.071561
PDE1C,0.84702
LSM5,0.26341
AVL9,0.049225
KBTBD2,0.82084
FKBP9,0.80778
NT5C3A,0.98622
RP9,0.57749
BBS9,0.36502
FLJ20712,0.29629
BMPER,0.15142
NPSR1,0.80146
DPY19L1,0.47615
TBX20,0.18898
HERPUD2,0.13365
SEPTIN7,0.71403
EEPD1,0.74577
KIAA0895,0.96203
ANLN,0.83228
AOAH,0.12811
ELMO1,0.99263
GPR141,0.0027838
NME8,0.23031
SFRP4,0.01359
EPDR1,0.0014929
STARD3NL,0.57305
TRG,0.17303
TARP,0.086618
AMPH,0.082107
VPS41,0.86483
POU6F2,0.15299
YAE1,0.58874
RALA,0.75069
CDK13,0.16598
MPLKIP,0.3368
SUGCT,0.24821
INHBA,0.21662
GLI3,0.10558
C7orf25,0.032802
PSMA2,0.011003
MRPL32,0.014965
HECW1,0.2526
STK17A,0.16998
COA1,0.12572
BLVRA,0.26579
MRPS24,0.075872
URGCP-MRPS24,0.10275
URGCP,0.12714
UBE2D4,0.14219
SPDYE1,0.10279
DBNL,0.032707
PGAM2,0.13663
POLM,0.047184
AEBP1,0.43721
POLD2,0.44329
MYL7,0.18477
GCK,0.18041
YKT6,0.44881
CAMK2B,0.2433
NUDCD3,0.71932
NPC1L1,0.56821
DDX56,0.36812
TMED4,0.43535
OGDH,0.56057
ZMIZ2,0.95563
PPIA,0.8348
H2AZ2,0.86846
NA,0.73765
PURB,0.7549
MYO1G,0.31684
CCM2,0.26577
NACAD,0.073653
TBRG4,0.23495
RAMP3,0.8673
ADCY1,0.87578
GTF2IP13,0.67666
IGFBP1,0.53708
IGFBP3,0.89033
TNS3,0.43347
C7orf65,0.068832
PKD1L1,0.066818
C7orf69,0.068226
HUS1,0.027527
SUN3,0.0039952
C7orf57,0.39328
UPP1,0.3578
ABCA13,0.83479
VWC2,0.5478
ZPBP,0.94857
SPATA48,0.87382
FIGNL1,0.83526
DDC,0.62395
GRB10,0.0039195
COBL,0.62406
LOC101928675,0.79531
POM121L12,0.15375
VSTM2A,0.90638
SEC61G,0.057572
EGFR,0.081258
LANCL2,0.58497
VOPP1,0.38049
LOC101060341,0.1826
SEPTIN14,0.43437
ZNF713,0.043257
MRPS17,0.29732
NIPSNAP2,0.28758
PSPH,0.30616
CCT6A,0.1341
SUMF2,0.2557
PHKG1,0.17518
CHCHD2,0.37246
NUPR2,0.2597
LOC731631,0.081597
ZNF479,0.11889
ZNF716,0.36432
NA,0.5286
ZNF727,0.95987
ZNF735,0.53643
ZNF679,0.54913
ZNF736,0.19158
ZNF680,0.4755
ZNF107,0.63703
ZNF138,0.38845
LOC441239,0.2268
ZNF273,0.2171
ZNF117,0.95196
ERV3-1,0.86732
ZNF92,0.91804
VKORC1L1,0.72309
GUSB,0.38135
ASL,0.90155
CRCP,0.942
TPST1,0.74023
KCTD7,0.8023
RABGEF1,0.75929
TMEM248,0.5557
SBDS,0.041727
TYW1,0.36478
AUTS2,0.51661
GALNT17,0.18559
CALN1,0.62386
TYW1B,0.87456
POM121,0.92493
NSUN5,0.7318
TRIM50,0.9313
FKBP6,0.64883
FZD9,0.081302
BAZ1B,0.50318
BCL7B,0.48795
TBL2,0.45758
MLXIPL,0.55509
VPS37D,0.18912
DNAJC30,0.49711
BUD23,0.47452
STX1A,0.6895
ABHD11,0.38269
CLDN3,0.81865
CLDN4,0.68449
METTL27,0.71707
TMEM270,0.76578
ELN,0.5042
LIMK1,0.054236
EIF4H,0.047375
LAT2,0.14317
RFC2,0.018603
CLIP2,0.18463
GTF2IRD1,0.65471
GTF2I,0.96098
GTF2IRD2,0.57837
SPDYE5,0.84301
POM121C,0.84127
HIP1,0.38555
CCL26,0.093134
CCL24,0.68015
RHBDD2,0.56256
POR,0.45246
TMEM120A,0.24161
STYXL1,0.34122
MDH2,0.56077
NA,0.79477
SRRM3,0.44177
HSPB1,0.93446
YWHAG,0.19011
SSC4D,0.089211
ZP3,0.12194
DTX2,0.11311
NA,0.16392
SPDYE18,0.53614
POMZP3,0.13783
CCDC146,0.68303
FGL2,0.1956
GSAP,0.56107
PTPN12,0.13966
RSBN1L,0.046249
TMEM60,0.12041
PHTF2,0.11737
MAGI2,0.81628
GNAI1,0.45223
GNAT3,0.50588
CD36,0.68149
SEMA3C,0.42541
HGF,0.89797
CACNA2D1,0.026803
PCLO,0.30892
SEMA3E,0.64729
SEMA3A,0.82195
SEMA3D,0.019344
GRM3,0.0043879
ELAPOR2,0.047713
LOC101927420,0.89127
DMTF1,0.39804
TMEM243,0.31955
CROT,0.022184
ABCB4,0.098206
ABCB1,0.81121
RUNDC3B,0.78977
SLC25A40,0.85085
DBF4,0.86538
ADAM22,0.24253
SRI,0.63225
STEAP4,0.80434
ZNF804B,0.039258
TEX47,0.03832
STEAP1,0.26222
STEAP2,0.27758
CFAP69,0.087047
GTPBP10,0.19845
CLDN12,0.34735
CDK14,0.075919
FZD1,0.39618
MTERF1,0.028201
AKAP9,0.050366
CYP51A1,0.0819
LRRD1,0.065391
KRIT1,0.023164
ANKIB1,0.08567
GATAD1,0.72001
ERVW-1,0.32468
PEX1,0.55886
RBM48,0.46244
FAM133B,0.65681
CDK6,0.3226
SAMD9,0.98702
SAMD9L,0.50783
HEPACAM2,0.64206
VPS50,0.27645
CALCR,0.45163
TFPI2,0.47659
GNGT1,0.34571
GNG11,0.32269
BET1,0.056854
COL1A2,0.96635
CASD1,0.76398
SGCE,0.5883
PEG10,0.9619
PPP1R9A,0.32309
PON1,0.93247
PON3,0.74288
PON2,0.83537
ASB4,0.0513
PDK4,0.80167
DYNC1I1,0.1501
SLC25A13,0.78558
NA,0.70948
SEM1,0.16902
DLX6,0.017278
DLX5,0.529
SDHAF3,0.64126
TAC1,0.22698
ASNS,0.80692
OCM2,0.10038
LMTK2,0.43144
BHLHA15,0.56885
TECPR1,0.31962
BRI3,0.626
BAIAP2L1,0.56202
NPTX2,0.16641
TMEM130,0.66433
TRRAP,0.51471
SMURF1,0.49788
KPNA7,0.7011
ARPC1A,0.11728
ARPC1B,0.16808
PDAP1,0.36141
BUD31,0.4284
PTCD1,0.41332
ATP5MF-PTCD1,0.43339
CPSF4,0.52394
ATP5MF,0.35398
ZNF789,0.58258
ZNF394,0.30936
ZKSCAN5,0.3261
FAM200A,0.18613
ZNF655,0.46088
TMEM225B,0.27352
ZSCAN25,0.55218
CYP3A5,0.40991
CYP3A7-CYP3A51P,0.73733
CYP3A7,0.6843
CYP3A4,0.63887
CYP3A43,0.34544
OR2AE1,0.41483
TRIM4,0.23249
GJC3,0.19897
AZGP1,0.093953
ZKSCAN1,0.024882
ZSCAN21,0.045134
ZNF3,0.045905
COPS6,0.77452
MCM7,0.074662
AP4M1,0.012413
TAF6,0.057581
CNPY4,0.0093475
MBLAC1,0.52735
LAMTOR4,0.089297
MAP11,0.030874
GAL3ST4,0.061828
GPC2,0.030519
STAG3,0.019132
CASTOR3,0.021501
PVRIG,0.048605
SPDYE3,0.051611
PILRB,0.033331
PILRA,0.034047
ZCWPW1,0.043843
MEPCE,0.11765
PPP1R35,0.6865
C7orf61,0.086044
TSC22D4,0.15464
NYAP1,0.092169
AGFG2,0.062729
SAP25,0.28708
LRCH4,0.047027
ZASP,0.11049
FBXO24,0.13303
PCOLCE,0.33944
MOSPD3,0.37461
TFR2,0.11179
ACTL6B,0.31719
GNB2,0.36143
GIGYF1,0.33077
POP7,0.42081
EPO,0.33616
ZAN,0.41136
EPHB4,0.21087
SLC12A9,0.66895
TRIP6,0.40407
SRRT,0.64303
UFSP1,0.2885
ACHE,0.45141
MUC3A,0.41661
MUC12,0.10159
MUC17,0.17552
TRIM56,0.26397
SERPINE1,0.042131
AP1S1,0.1736
VGF,0.37949
NAT16,0.53498
MOGAT3,0.62917
PLOD3,0.02143
ZNHIT1,0.35494
CLDN15,0.27768
FIS1,0.27051
IFT22,0.57849
COL26A1,0.45834
MYL10,0.90076
CUX1,0.4761
SH2B2,0.23607
SPDYE6,0.3212
LOC100289561,0.88391
PRKRIP1,0.8312
ORAI2,0.097017
ALKBH4,0.19177
LRWD1,0.33967
POLR2J,0.63373
FAM185A,0.6997
FBXL13,0.52569
LRRC17,0.58179
NFE4,0.1942
ARMC10,0.66088
NAPEPLD,0.63539
PMPCB,0.058688
DNAJC2,0.032445
PSMC2,0.067746
SLC26A5,0.46099
RELN,0.5674
ORC5,0.32404
LHFPL3,0.7094
KMT2E,0.90609
SRPK2,0.75696
PUS7,0.70699
RINT1,0.59934
ATXN7L1,0.16237
CDHR3,0.18164
SYPL1,0.41435
NAMPT,0.20428
CCDC71L,0.088941
PIK3CG,0.6688
PRKAR2B,0.37362
HBP1,0.73415
COG5,0.36921
GPR22,0.13711
DUS4L,0.1207
BCAP29,0.074797
SLC26A4,0.96297
CBLL1,0.916
SLC26A3,0.47747
DLD,0.12435
LAMB1,0.15847
LAMB4,0.099438
NRCAM,0.50279
PNPLA8,0.55394
THAP5,0.34821
DNAJB9,0.49288
C7orf66,0.948
IMMP2L,0.99457
LRRN3,0.9167
DOCK4,0.6328
ZNF277,0.053296
IFRD1,0.31919
LSMEM1,0.083506
TMEM168,0.1641
BMT2,0.072036
GPR85,0.15229
PPP1R3A,0.029864
FOXP2,0.396
MDFIC,0.38854
