SYMBOL,P
PPP3CA,0.45461
BANK1,0.83536
SLC39A8,0.14063
LOC105377621,0.7428
NFKB1,0.5085
MANBA,0.26824
UBE2D3,0.79245
CISD2,0.6469
SLC9B1,0.426
SLC9B2,0.39808
BDH2,0.10229
CENPE,0.044886
TACR3,0.77107
CXXC4,0.67692
TET2,0.18377
PPA2,0.18924
ARHGEF38,0.019854
INTS12,0.079101
GSTCD,0.038623
NPNT,0.058992
TBCK,0.32843
AIMP1,0.413
GIMD1,0.21939
DKK2,0.12183
PAPSS1,0.56586
SGMS2,0.20976
CYP2U1,0.90637
HADH,0.68481
LEF1,0.32541
RPL34,0.43888
OSTC,0.75293
ETNPPL,0.046063
COL25A1,0.0014624
SEC24B,0.023644
MCUB,0.16678
CASP6,0.38515
PLA2G12A,0.22816
CFI,0.37274
GAR1,0.50368
RRH,0.26056
LRIT3,0.38128
EGF,0.58974
ELOVL6,0.30206
ENPEP,0.080373
PITX2,0.56901
NA,0.15173
FAM241A,0.020893
AP1AR,0.037368
TIFA,0.0099864
ALPK1,0.097153
NEUROG2,0.93284
ZGRF1,0.61085
LARP7,0.71092
ANK2,0.26427
CAMK2D,0.13736
ARSJ,0.28101
UGT8,0.8611
NDST4,0.33374
TRAM1L1,0.77358
NDST3,0.012103
PRSS12,0.010106
METTL14,0.047848
SEC24D,0.012185
SYNPO2,0.16865
MYOZ2,0.45007
USP53,0.64429
C4orf3,0.54383
FABP2,0.83738
PDE5A,0.72617
MAD2L1,0.32433
PRDM5,0.95549
NDNF,0.046259
TNIP3,0.027318
QRFPR,0.82919
ANXA5,0.23108
SMIM43,0.76866
EXOSC9,0.90637
CCNA2,0.92382
BBS7,0.97722
TRPC3,0.8423
KIAA1109,0.38051
ADAD1,0.18954
IL2,0.55416
IL21,0.25809
BBS12,0.88419
FGF2,0.95076
NUDT6,0.97119
SPATA5,0.96482
SPRY1,0.2438
ANKRD50,0.01003
FAT4,0.26398
INTU,0.38267
SLC25A31,0.36612
HSPA4L,0.33261
PLK4,0.15915
MFSD8,0.34992
ABHD18,0.15033
LARP1B,0.43842
PGRMC2,0.20696
JADE1,0.71443
SCLT1,0.9283
C4orf33,0.58168
PCDH10,0.80182
PABPC4L,0.21256
PCDH18,0.844
SLC7A11,0.48205
NOCT,0.5335
ELF2,0.19929
MGARP,0.086532
NDUFC1,0.079264
NAA15,0.11112
RAB33B,0.13073
SETD7,0.55273
LOC105377622,0.91383
MGST2,0.14429
MAML3,0.12988
SCOC,0.31964
CLGN,0.78134
MGAT4D,0.85144
ELMOD2,0.73163
UCP1,0.44502
TBC1D9,0.83074
RNF150,0.45584
ZNF330,0.23001
IL15,0.72382
INPP4B,0.51451
LOC105377623,0.043455
USP38,0.094265
GAB1,0.014406
SMARCA5,0.57104
FREM3,0.74759
GYPE,0.56597
GYPB,0.32596
GYPA,0.626
HHIP,0.57904
ANAPC10,0.80746
ABCE1,0.32075
OTUD4,0.40379
SMAD1,0.79581
MMAA,0.50363
C4orf51,0.78599
ZNF827,0.91995
LSM6,0.75622
SLC10A7,0.024199
POU4F2,0.29136
TTC29,0.12471
EDNRA,0.16725
TMEM184C,0.083721
PRMT9,0.020241
ARHGAP10,0.81417
NR3C2,0.20583
IQCM,0.77756
DCLK2,0.84286
LRBA,0.18032
MAB21L2,0.29096
RPS3A,0.28365
SH3D19,0.3221
PRSS48,0.017865
FAM160A1,0.0073992
GATB,0.041807
FBXW7,0.70465
TMEM154,0.18526
TIGD4,0.61621
ARFIP1,0.5506
FHDC1,0.65613
TRIM2,0.035304
MND1,0.79545
TMEM131L,0.40897
TLR2,0.16446
RNF175,0.075017
SFRP2,0.16461
DCHS2,0.28337
PLRG1,0.26993
FGB,0.35213
FGA,0.25906
FGG,0.089572
LRAT,0.022255
RBM46,0.81924
NPY2R,0.93829
MAP9,0.27029
GUCY1A1,0.75614
GUCY1B1,0.37336
ASIC5,0.54359
TDO2,0.47696
CTSO,0.45689
PDGFC,0.65995
GLRB,0.15526
GRIA2,0.76315
GASK1B,0.020814
TMEM144,0.49264
RXFP1,0.20583
C4orf46,0.83779
ETFDH,0.04343
PPID,0.081781
FNIP2,0.35527
C4orf45,0.41398
RAPGEF2,0.021113
FSTL5,0.91688
NAF1,0.91735
NPY1R,0.51382
NPY5R,0.38798
TKTL2,0.052504
TMA16,0.16449
MARCHF1,0.36372
ANP32C,0.065927
APELA,0.79653
FAM218BP,0.047843
TRIM61,0.72914
FAM218A,0.47723
TRIM60,0.7181
TMEM192,0.23288
KLHL2,0.39969
MSMO1,0.19154
CPE,0.2676
TLL1,0.70844
SPOCK3,0.78899
ANXA10,0.53177
DDX60,0.46124
DDX60L,0.32241
PALLD,0.64351
CBR4,0.55475
SH3RF1,0.83979
NEK1,0.85148
CLCN3,0.79536
HPF1,0.13207
MFAP3L,0.18273
AADAT,0.66532
APOBEC3AP1,0.58837
GALNTL6,0.4247
GALNT7,0.14598
HMGB2,0.68414
SAP30,0.52603
SCRG1,0.11356
HAND2,0.98882
NA,0.50363
FBXO8,0.13885
CEP44,0.11478
HPGD,0.3956
GLRA3,0.8647
ADAM29,0.53932
GPM6A,0.2917
WDR17,0.14947
SPATA4,0.096175
ASB5,0.6957
SPCS3,0.88968
VEGFC,0.32382
NEIL3,0.18134
AGA,0.35218
LOC285500,0.078008
TENM3,0.57325
DCTD,0.022373
WWC2,0.79531
CLDN22,0.62792
CLDN24,0.9203
CDKN2AIP,0.35688
ING2,0.26303
RWDD4,0.6671
TRAPPC11,0.086642
STOX2,0.48998
ENPP6,0.39935
IRF2,0.14604
CASP3,0.37354
PRIMPOL,0.32848
CENPU,0.43521
ACSL1,0.011953
HELT,0.30051
SLC25A4,0.6844
CFAP97,0.7307
SNX25,0.80639
LRP2BP,0.35707
ANKRD37,0.083033
UFSP2,0.075013
C4orf47,0.067657
CCDC110,0.20822
PDLIM3,0.50784
NA,0.27406
SORBS2,0.76586
TLR3,0.1365
NA,0.75166
FAM149A,0.30597
RPSAP70,0.93121
CYP4V2,0.25843
KLKB1,0.48688
F11,0.40404
NA,0.75581
MTNR1A,0.21704
FAT1,0.12994
ZFP42,0.069539
TRIML2,0.10526
TRIML1,0.076987
FRG1,0.51419
NA,0.93845
PLEKHG4B,0.86732
LRRC14B,0.21582
CCDC127,0.53692
SDHA,0.31691
PDCD6,0.5427
AHRR,0.36255
EXOC3,0.21533
SLC9A3,0.065121
CEP72,0.14695
TPPP,0.32986
NA,0.51577
ZDHHC11B,0.61583
ZDHHC11,0.28226
BRD9,0.35292
TRIP13,0.15059
NKD2,0.37222
SLC12A7,0.36723
NA,0.39381
SLC6A19,0.027241
SLC6A18,0.020997
TERT,0.14545
CLPTM1L,0.51203
SLC6A3,0.60515
LPCAT1,0.3308
MRPL36,0.65061
NDUFS6,0.70168
IRX4,0.45977
IRX2,0.8801
C5orf38,0.64676
LOC105374620,0.60473
IRX1,0.01525
ADAMTS16,0.26807
ICE1,0.19293
NA,0.2757
MED10,0.11671
UBE2QL1,0.236
NSUN2,0.32342
SRD5A1,0.17544
TENT4A,0.86472
ADCY2,0.16499
C5orf49,0.19688
MTRR,0.44163
FASTKD3,0.34368
SEMA5A,0.21531
TAS2R1,0.80995
ATPSCKMT,0.040111
CCT5,0.093503
CMBL,0.27853
MARCHF6,0.9216
ROPN1L,0.66615
LOC105369214,0.77999
ANKRD33B,0.063393
DAP,0.26743
CTNND2,0.033378
DNAH5,0.24183
TRIO,0.74513
OTULINL,0.099831
OTULIN,9.124e-06
ANKH,0.0048105
FBXL7,0.29085
MARCHF11,0.70021
ZNF622,0.12073
RETREG1,0.31752
MYO10,0.047297
BASP1,0.67191
CDH18,0.77295
CDH12,0.20351
PRDM9,0.24416
CDH10,0.79385
LINC02211,0.0782
CDH9,0.17764
NA,0.4041
CDH6,0.28681
DROSHA,0.6173
C5orf22,0.101
PDZD2,0.6903
GOLPH3,0.21697
MTMR12,0.59466
ZFR,0.4498
SUB1,0.6459
NPR3,0.45604
TARS1,0.73896
ADAMTS12,0.51726
RXFP3,0.074428
SLC45A2,0.24397
AMACR,0.16384
C1QTNF3,0.37048
NA,0.84826
RAI14,0.13385
TTC23L,0.015735
RAD1,0.1483
BRIX1,0.06663
DNAJC21,0.056641
AGXT2,0.74717
PRLR,0.076336
SPEF2,0.81966
IL7R,0.46216
CAPSL,0.9084
UGT3A1,0.77755
UGT3A2,0.26288
LMBRD2,0.033318
SKP2,0.75248
NADK2,0.91762
RANBP3L,0.78932
SLC1A3,0.79223
NIPBL,0.64048
CPLANE1,0.39457
NUP155,0.2854
WDR70,0.16884
GDNF,0.024157
GDNF-AS1,0.26228
EGFLAM,0.30463
LIFR,0.99806
OSMR,0.17914
RICTOR,0.13771
FYB1,0.93089
C9,0.60549
DAB2,0.37603
PTGER4,0.15519
TTC33,0.23725
PRKAA1,0.31903
RPL37,0.027103
CARD6,0.83188
C7,0.88948
MROH2B,0.93234
C6,0.7285
PLCXD3,0.60622
OXCT1,0.28864
C5orf51,0.70364
FBXO4,0.86813
GHR,0.30384
CCDC152,0.94245
SELENOP,0.9616
ANXA2R,0.4783
ZNF131,0.10882
NIM1K,0.10428
HMGCS1,0.59458
CCL28,0.61025
TMEM267,0.56488
C5orf34,0.36635
PAIP1,0.71263
NNT,0.90882
FGF10,0.57871
MRPS30,0.49591
HCN1,0.12303
EMB,0.076454
PARP8,0.20801
ISL1,0.90205
PELO,0.24227
ITGA1,0.30376
ITGA2,0.43587
MOCS2,0.75109
FST,0.97888
NDUFS4,0.36979
ARL15,0.0067347
HSPB3,0.74605
SNX18,0.64272
ESM1,0.077324
GZMK,0.34607
GZMA,0.013912
CDC20B,0.086215
GPX8,0.14483
MCIDAS,0.59731
CCNO,0.10735
DHX29,0.029008
MTREX,0.17682
PLPP1,0.17341
SLC38A9,0.031482
DDX4,0.08571
IL31RA,0.36791
IL6ST,0.00051202
ANKRD55,0.34995
C5orf67,0.36275
LOC105378979,0.0022939
MAP3K1,0.0001395
SETD9,0.15612
MIER3,0.0011774
GPBP1,0.50953
ACTBL2,0.49875
PLK2,0.58872
GAPT,0.44651
RAB3C,0.11373
PDE4D,0.011791
DEPDC1B,0.31563
ELOVL7,0.04409
ERCC8,0.037882
NDUFAF2,0.019673
SMIM15,0.24906
LOC105378994,0.11822
ZSWIM6,0.25817
C5orf64,0.39885
KIF2A,0.20789
DIMT1,0.59557
IPO11,0.17386
LRRC70,0.13503
HTR1A,0.30157
RNF180,0.37153
RGS7BP,0.25926
SHISAL2B,0.63881
SREK1IP1,0.54641
CWC27,0.35961
ADAMTS6,0.10369
CENPK,0.92918
PPWD1,0.9599
TRIM23,0.97033
TRAPPC13,0.96113
SGTB,0.81184
NLN,0.93248
ERBIN,0.11322
SREK1,0.41764
MAST4,0.76224
CD180,0.77711
PIK3R1,0.67983
SLC30A5,0.73387
CCNB1,0.19944
CENPH,0.2261
MRPS36,0.14537
CDK7,0.13474
CCDC125,0.085306
AK6,0.5234
TAF9,0.6868
RAD17,0.35114
MARVELD2,0.33279
OCLN,0.40811
GTF2H2C,0.45743
NA,0.74578
NAIP,0.35381
GTF2H2,0.97767
BDP1,0.76699
MCCC2,0.72436
CARTPT,0.63865
MAP1B,0.20951
MRPS27,0.66697
PTCD2,0.50908
ZNF366,0.10471
TNPO1,0.043678
FCHO2,0.16261
NA,0.13161
TMEM171,0.13488
TMEM174,0.69225
FOXD1,0.49705
BTF3,0.19801
ANKRA2,0.45841
UTP15,0.82177
ARHGEF28,0.43281
ENC1,0.15903
HEXB,4.9354e-05
GFM2,0.42754
NSA2,0.42743
FAM169A,0.27964
GCNT4,0.73562
ANKRD31,0.21642
HMGCR,0.85272
CERT1,0.70403
POLK,0.6399
ANKDD1B,0.20437
POC5,0.087199
SV2C,0.34512
IQGAP2,0.00019838
F2RL2,0.0091267
F2R,0.21283
F2RL1,0.33458
S100Z,0.051796
CRHBP,0.025572
AGGF1,0.92488
ZBED3,0.29651
PDE8B,0.046367
WDR41,0.18297
OTP,0.01799
TBCA,0.3194
NA,0.54621
AP3B1,0.28912
SCAMP1,0.33262
LHFPL2,0.051005
ARSB,0.050822
DMGDH,0.81081
BHMT2,0.16199
BHMT,0.47273
JMY,0.71322
HOMER1,0.38869
NA,0.39481
TENT2,0.90737
CMYA5,0.50019
MTX3,0.97251
THBS4,0.49542
SERINC5,0.53961
SPZ1,0.075868
ZFYVE16,0.92941
FAM151B,0.78562
ANKRD34B,0.66595
DHFR,0.99065
MTRNR2L2,0.48217
MSH3,0.95069
RASGRF2,0.95531
CKMT2,0.25878
ZCCHC9,0.080028
ACOT12,0.19022
SSBP2,0.22633
ATG10,0.33493
RPS23,0.38342
ATP6AP1L,0.72012
TMEM167A,0.76964
XRCC4,0.78821
VCAN,0.096839
VCAN-AS1,0.074876
HAPLN1,0.19258
EDIL3,0.51289
COX7C,0.59751
RASA1,0.20712
CCNH,0.14425
TMEM161B,0.21241
MEF2C,0.1968
NA,0.75788
CETN3,0.26302
MBLAC2,0.56673
POLR3G,0.0063801
LYSMD3,0.010179
ADGRV1,0.062495
ARRDC3,0.12134
NR2F1,0.57112
FAM172A,0.08325
POU5F2,0.662
KIAA0825,0.49906
SLF1,0.55092
MCTP1,0.090823
FAM81B,0.71221
TTC37,0.31347
ARSK,0.52513
GPR150,0.94073
RFESD,0.99499
SPATA9,0.87277
RHOBTB3,0.52606
GLRX,0.40761
ELL2,0.064048
PCSK1,0.5561
CAST,0.013842
ERAP1,0.057369
ERAP2,0.0629
NA,0.4608
LNPEP,0.059198
LIX1,0.32834
RIOK2,0.23347
RGMB,0.61085
CHD1,0.48885
LOC100652833,0.12104
LOC441098,0.90395
FAM174A,0.74731
ST8SIA4,0.41208
SLCO4C1,0.93644
SLCO6A1,0.7569
PAM,0.90694
GIN1,0.51085
PPIP5K2,0.69925
MACIR,0.6186
PDZPH1P,0.28612
NUDT12,0.95706
EFNA5,0.21241
FBXL17,0.61742
FER,0.065541
PJA2,0.26208
MAN2A1,0.56836
TMEM232,0.82642
SLC25A46,0.50129
TSLP,0.58796
WDR36,0.73418
CAMK4,0.9547
STARD4,0.75146
NREP,0.87808
EPB41L4A,0.3241
APC,0.34902
SRP19,0.27665
REEP5,0.31436
DCP2,0.7231
MCC,0.81618
TSSK1B,0.89534
YTHDC2,0.65188
KCNN2,0.80513
TRIM36,0.97378
PGGT1B,0.17796
CCDC112,0.27397
FEM1C,0.14769
TICAM2,0.41623
TMED7-TICAM2,0.504
TMED7,0.34604
CDO1,0.80837
ATG12,0.54573
AP3S1,0.94056
LVRN,0.81401
ARL14EPL,0.86466
COMMD10,0.95861
SEMA6A,0.63018
DTWD2,0.48227
DMXL1,0.38122
TNFAIP8,0.53372
HSD17B4,0.3487
FAM170A,0.11247
PRR16,0.30784
FTMT,0.88924
SRFBP1,0.49971
LOX,0.72062
ZNF474,0.75516
LOC100505841,0.66054
SNCAIP,0.6648
SNX2,0.91368
SNX24,0.89018
PPIC,0.89062
PRDM6,0.87264
CEP120,0.10846
CSNK1G3,0.002227
ZNF608,0.18565
GRAMD2B,0.89484
ALDH7A1,0.031811
PHAX,0.61395
TEX43,0.92938
LMNB1,0.83464
MARCHF3,0.37768
C5orf63,0.21102
LOC105379198,0.19574
MEGF10,0.25462
LOC105379199,0.16816
PRRC1,0.13154
CTXN3,0.48719
SLC12A2,0.20072
FBN2,0.00042267
SLC27A6,0.81438
ISOC1,0.31888
ADAMTS19,0.096227
MINAR2,0.0047083
CHSY3,0.0045649
HINT1,0.071258
LYRM7,0.28224
CDC42SE2,0.22714
RAPGEF6,0.18576
FNIP1,0.43111
MEIKIN,0.34072
ACSL6,0.49863
IL3,0.55343
CSF2,0.29561
P4HA2,0.19646
PDLIM4,0.5062
SLC22A4,0.49916
SLC22A5,0.29087
IRF1,0.032143
NA,0.07206
IL5,0.40935
RAD50,0.66029
IL13,0.40763
IL4,0.2527
KIF3A,0.27609
CCNI2,0.57191
SEPTIN8,0.17812
SOWAHA,0.063354
SHROOM1,0.27809
GDF9,0.4654
UQCRQ,0.49393
LEAP2,0.096574
AFF4,0.29327
NA,0.17426
ZCCHC10,0.16925
HSPA4,0.0039153
FSTL4,0.41376
C5orf15,0.55356
VDAC1,0.18665
LOC101060024,0.605
TCF7,0.83872
SKP1,0.60512
PPP2CA,0.99231
CDKL3,0.51877
UBE2B,0.39592
CDKN2AIPNL,0.13573
JADE2,0.08265
SAR1B,0.17402
SEC24A,0.76065
CAMLG,0.87111
DDX46,0.55186
C5orf24,0.21113
TXNDC15,0.3143
PCBD2,0.35691
CATSPER3,0.28554
PITX1,0.065209
C5orf66,0.3866
MACROH2A1,0.73274
DCANP1,0.1935
TIFAB,0.19476
NEUROG1,0.20109
CXCL14,0.86116
SLC25A48,0.072742
IL9,0.38654
FBXL21P,0.022586
LECT2,0.19869
TGFBI,0.37478
SMAD5,0.14035
TRPC7,0.20115
SPOCK1,0.35654
KLHL3,0.58755
HNRNPA0,0.35211
MYOT,0.87459
PKD2L2,0.84092
FAM13B,0.62778
WNT8A,0.33259
NME5,0.99402
BRD8,0.96934
KIF20A,0.51801
CDC23,0.69646
GFRA3,0.80824
CDC25C,0.062055
FAM53C,0.04063
KDM3B,0.062305
REEP2,0.058181
EGR1,0.25345
ETF1,0.21324
HSPA9,0.24386
LOC105379194,0.010868
CTNNA1,0.011728
LRRTM2,0.014149
SIL1,0.01656
MATR3,0.3952
PAIP2,0.29567
SLC23A1,0.20748
MZB1,0.72791
PROB1,0.27376
SPATA24,0.4061
DNAJC18,0.21977
STING1,0.06023
UBE2D2,0.51892
CXXC5,0.39206
PSD2,0.20726
NRG2,0.21504
PURA,0.46312
IGIP,0.90085
CYSTM1,0.012816
PFDN1,0.00020399
HBEGF,0.00097342
SLC4A9,0.30532
ANKHD1,0.52412
ANKHD1-EIF4EBP3,0.49312
EIF4EBP3,0.26471
SRA1,0.81144
APBB3,0.60758
SLC35A4,0.65713
TMCO6,0.54094
CD14,0.7121
NDUFA2,0.041593
IK,0.12423
WDR55,0.20867
DND1,0.11955
HARS1,0.10425
HARS2,0.24999
ZMAT2,0.059003
PCDHA1,0.15262
PCDHA2,0.16007
PCDHA3,0.13934
PCDHA4,0.1378
PCDHA5,0.20083
PCDHA6,0.24301
PCDHA7,0.25649
PCDHA8,0.27199
PCDHA9,0.28202
PCDHA10,0.27848
PCDHA11,0.20999
PCDHA12,0.23163
PCDHA13,0.24502
PCDHAC1,0.18459
PCDHAC2,0.52511
PCDHB1,0.71086
PCDHB2,0.2072
PCDHB3,0.14895
PCDHB4,0.026455
PCDHB5,0.38907
PCDHB6,0.85229
PCDHB7,0.18486
PCDHB8,0.15815
PCDHB16,0.2942
PCDHB9,0.46591
PCDHB10,0.16674
PCDHB11,0.93056
PCDHB12,0.068532
PCDHB13,0.00056553
PCDHB14,0.17199
PCDHB15,0.21788
SLC25A2,0.44268
TAF7,0.89321
PCDHGA1,0.065053
PCDHGA2,0.053001
PCDHGA3,0.051208
PCDHGB1,0.046524
PCDHGA4,0.053001
PCDHGB2,0.054084
PCDHGA5,0.067576
PCDHGB3,0.057336
PCDHGA6,0.058614
PCDHGA7,0.050616
PCDHGB4,0.058427
PCDHGA8,0.057954
PCDHGB5,0.063666
PCDHGA9,0.067507
PCDHGB6,0.06051
PCDHGA10,0.068704
PCDHGB7,0.065689
PCDHGA11,0.05858
PCDHGA12,0.060503
PCDHGC3,0.093592
PCDHGC4,0.12081
PCDHGC5,0.10698
DIAPH1,0.16363
HDAC3,0.094756
RELL2,0.0032023
FCHSD1,0.0077989
ARAP3,0.56093
PCDH1,0.014104
DELE1,0.01038
PCDH12,0.037966
RNF14,0.73226
GNPDA1,0.63763
NDFIP1,0.01765
SPRY4,0.79517
FGF1,0.9572
ARHGAP26,0.0085941
NR3C1,0.631
HMHB1,0.1041
YIPF5,0.30271
KCTD16,0.11995
PRELID2,0.57077
GRXCR2,0.21334
SH3RF2,0.05412
PLAC8L1,0.019282
LARS1,0.011028
RBM27,0.0064314
POU4F3,0.60977
TCERG1,0.51204
GPR151,0.72211
PPP2R2B,0.36592
STK32A,0.033243
DPYSL3,0.34615
JAKMIP2,0.061979
SPINK1,0.42499
SCGB3A2,0.30294
C5orf46,0.39977
SPINK5,0.49391
SPINK14,0.2453
SPINK6,0.98166
MARCOL,0.80275
SPINK13,0.72587
SPINK7,0.77587
SPINK9,0.30657
FBXO38,0.90553
HTR4,0.44819
ADRB2,0.26245
SH3TC2,0.00047223
ABLIM3,0.22442
AFAP1L1,0.49623
GRPEL2,0.28557
PCYOX1L,0.46315
IL17B,0.35938
CSNK1A1,0.035218
ARHGEF37,0.055554
PPARGC1B,0.54371
PDE6A,0.79987
SLC26A2,0.1536
TIGD6,0.17064
HMGXB3,0.08174
CSF1R,0.12936
PDGFRB,0.46734
CDX1,0.37708
SLC6A7,0.39334
CAMK2A,0.30058
ARSI,0.4005
TCOF1,0.31867
CD74,0.14245
RPS14,0.2241
NDST1,0.21877
SYNPO,0.40916
MYOZ3,0.67415
RBM22,0.78293
DCTN4,0.95017
SMIM3,0.9865
IRGM,0.72903
ZNF300,0.51629
GPX3,0.46283
TNIP1,0.070077
ANXA6,0.39778
CCDC69,0.14378
GM2A,0.14503
SLC36A3,0.54787
SLC36A2,0.34344
SLC36A1,0.36823
FAT2,0.48551
SPARC,0.32531
ATOX1,0.51638
LOC100652758,0.67973
G3BP1,0.55704
GLRA1,0.52062
NMUR2,0.14949
GRIA1,0.83351
FAM114A2,0.62102
MFAP3,0.56733
GALNT10,0.7017
SAP30L,0.0091453
HAND1,0.02061
LARP1,0.31325
FAXDC2,0.30502
CNOT8,0.65521
GEMIN5,0.41226
MRPL22,0.33267
KIF4B,0.51798
SGCD,0.029154
TIMD4,0.020139
HAVCR1,0.0019705
HAVCR2,0.020992
MED7,0.048463
FAM71B,0.29468
ITK,0.015542
CYFIP2,0.69857
FNDC9,0.17069
LOC102724404,0.50024
NIPAL4,0.62013
ADAM19,0.42788
SOX30,0.13435
C5orf52,0.109
THG1L,0.54528
LSM11,0.72731
CLINT1,0.29957
EBF1,0.79042
RNF145,0.57907
UBLCP1,0.79989
IL12B,0.85443
ADRA1B,0.31129
TTC1,0.11598
PWWP2A,0.14424
FABP6,0.40476
CCNJL,0.18926
C1QTNF2,0.50738
ZBED8,0.22201
SLU7,0.21255
PTTG1,0.27474
ATP10B,0.00019623
GABRB2,0.028672
GABRA6,0.94965
GABRA1,0.068617
GABRG2,0.14998
CCNG1,0.93069
NUDCD2,0.31112
HMMR,0.57214
MAT2B,0.559
TENM2,0.32281
WWC1,0.43107
RARS1,0.60674
PANK3,0.61796
SLIT3,0.040777
SPDL1,0.93101
DOCK2,0.49998
INSYN2B,0.64678
FOXI1,0.3605
C5orf58,0.035761
LCP2,0.29295
KCNIP1,0.20777
KCNMB1,0.28128
KCNIP1-AS1,0.33514
GABRP,0.84065
RANBP17,0.89963
TLX3,0.79376
NPM1,0.22002
FGF18,0.12162
SMIM23,0.98486
FBXW11,0.083272
STK10,0.6718
EFCAB9,0.80287
UBTD2,0.33555
SH3PXD2B,0.61354
NEURL1B,0.37079
LOC101928093,0.0046131
DUSP1,0.059899
ERGIC1,0.097867
RPL26L1,0.50034
ATP6V0E1,0.95139
CREBRF,0.34765
BNIP1,0.19525
NKX2-5,0.25765
STC2,0.2348
BOD1,0.34853
CPEB4,0.30041
C5orf47,0.84629
NSG2,0.82781
MSX2,0.48803
DRD1,0.45061
SFXN1,0.087882
HRH2,0.067329
CPLX2,0.24337
THOC3,0.53764
FAM153B,0.67058
SIMC1,0.65025
KIAA1191,0.74043
ARL10,0.49714
NOP16,0.79476
HIGD2A,0.6328
CLTB,0.52825
FAF2,0.72966
RNF44,0.20789
CDHR2,0.45297
GPRIN1,0.80281
SNCB,0.5307
EIF4E1B,0.81672
TSPAN17,0.8222
UNC5A,0.24345
HK3,0.73136
UIMC1,0.73447
ZNF346,0.66133
FGFR4,0.077477
NA,0.0059469
NSD1,0.30331
RAB24,0.41635
PRELID1,0.036033
MXD3,0.008252
LMAN2,0.0011737
RGS14,0.07088
SLC34A1,0.42565
F12,0.81309
GRK6,0.40194
PRR7,0.047303
DBN1,0.1143
PDLIM7,0.74928
DOK3,8.1016e-06
DDX41,0.0010399
FAM193B,8.5852e-06
TMED9,0.031024
B4GALT7,0.1309
FAM153A,0.12273
PROP1,0.68555
N4BP3,0.99639
RMND5B,0.90973
NHP2,0.54679
HNRNPAB,0.015679
PHYKPL,0.027745
COL23A1,0.090936
CLK4,0.57544
MSANTD5,0.6069
ZNF354A,0.62306
ZNF354B,0.25581
ZFP2,0.51005
ZNF454,0.78242
GRM6,0.65631
ZNF879,0.60989
ZNF354C,0.32318
ADAMTS2,0.79612
RUFY1,0.42701
HNRNPH1,0.72173
C5orf60,0.64961
CBY3,0.19739
CANX,0.0021998
MAML1,0.0085446
LTC4S,0.20505
MGAT4B,0.10221
SQSTM1,0.012866
MRNIP,0.15354
TBC1D9B,0.28303
RNF130,0.4538
RASGEF1C,0.00087849
MAPK9,0.0016449
GFPT2,0.016649
CNOT6,0.081419
SCGB3A1,0.14888
FLT4,0.037459
OR2Y1,0.79366
MGAT1,0.40701
ZFP62,0.038142
BTNL8,0.2992
BTNL3,0.45884
BTNL9,0.58586
OR2V1,0.38361
OR2V2,0.67501
TRIM7,0.50247
TRIM41,0.34188
RACK1,0.61606
TRIM52,0.348
LOC105377771,0.4373
NA,0.324
IRF4,0.45735
EXOC2,0.0044115
NA,0.34503
HUS1B,0.097732
NA,0.30291
FOXQ1,0.34774
FOXF2,0.2687
FOXC1,0.8737
GMDS,0.29276
MYLK4,0.54631
WRNIP1,0.48834
SERPINB1,1.7838e-05
SERPINB9,0.042272
SERPINB6,0.14196
NQO2,0.24362
RIPK1,0.26307
BPHL,0.93861
TUBB2A,0.25535
TUBB2B,0.16535
PSMG4,0.18934
SLC22A23,0.055674
PXDC1,0.20385
FAM50B,0.081852
PRPF4B,0.85203
FAM217A,0.53304
C6orf201,0.78074
ECI2,0.71514
CDYL,0.68435
RPP40,0.15033
LYRM4,0.44353
PPP1R3G,0.81048
FARS2,0.6621
NRN1,0.35745
F13A1,0.24173
LY86,0.31715
RREB1,0.68093
SSR1,0.26939
CAGE1,0.0098464
RIOK1,0.032273
DSP,0.21065
SNRNP48,0.51539
BMP6,0.54564
TXNDC5,0.77844
NA,0.98983
BLOC1S5,0.10721
EEF1E1,0.93149
SLC35B3,0.58437
OFCC1,0.85603
NA,0.59368
TFAP2A,0.54608
GCNT2,0.55405
C6orf52,0.47066
PAK1IP1,0.4711
TMEM14C,0.95796
TMEM14B,0.63416
MAK,0.6084
GCM2,0.89764
SYCP2L,0.89169
ELOVL2,0.54686
SMIM13,0.84802
ERVFRD-1,0.93479
NEDD9,0.62716
TMEM170B,0.079091
ADTRP,0.61582
HIVEP1,0.70875
EDN1,0.73293
PHACTR1,0.86626
LOC100130357,0.248
TBC1D7,0.15864
GFOD1,0.46686
SIRT5,0.14047
NOL7,0.17623
RANBP9,0.17468
MCUR1,0.40364
RNF182,0.40347
CD83,0.93651
JARID2,0.81138
DTNBP1,0.34588
MYLIP,0.17735
GMPR,0.84745
ATXN1,0.20274
ATXN1-AS1,0.076119
STMND1,0.10122
RBM24,0.18458
CAP2,0.021783
FAM8A1,0.0079069
NUP153,0.012949
KIF13A,0.13581
NHLRC1,0.98887
TPMT,0.89644
KDM1B,0.097646
DEK,0.35968
RNF144B,0.17319
ID4,0.76839
MBOAT1,0.87374
NA,0.32321
E2F3,0.98882
CDKAL1,0.11765
SOX4,0.004935
PRL,0.38293
HDGFL1,0.15922
NRSN1,0.38793
DCDC2,0.67217
KAAG1,0.18982
MRS2,0.903
GPLD1,0.82146
