SYMBOL,P
ATP6AP1L,0.41226
TMEM167A,0.22673
XRCC4,0.28713
VCAN,0.67862
HAPLN1,0.74653
EDIL3,0.95057
COX7C,0.11551
RASA1,0.025271
CCNH,0.015131
TMEM161B,0.51784
MEF2C,0.0013007
CETN3,0.54948
MBLAC2,0.78095
POLR3G,0.78262
LYSMD3,0.70849
ADGRV1,0.79555
ARRDC3,0.9942
NR2F1,0.069592
FAM172A,0.81953
POU5F2,0.94653
KIAA0825,0.097929
SLF1,0.050958
MCTP1,0.23104
FAM81B,0.96933
TTC37,0.89813
ARSK,0.95441
GPR150,0.35113
RFESD,0.10317
SPATA9,0.13495
RHOBTB3,0.58262
GLRX,0.29669
ELL2,0.49833
PCSK1,0.013521
CAST,0.00065105
ERAP1,0.010416
ERAP2,0.26294
NA,0.16599
LNPEP,0.088286
LIX1,0.70358
RIOK2,0.78961
RGMB,0.93316
CHD1,0.81524
LOC100652833,0.85636
LOC441098,0.047889
FAM174A,0.20064
ST8SIA4,0.43889
SLCO4C1,0.51263
SLCO6A1,0.26336
PAM,0.67825
GIN1,0.63757
PPIP5K2,0.80638
MACIR,0.57528
NUDT12,0.13638
EFNA5,0.2341
FBXL17,0.41015
FER,0.070944
PJA2,0.98574
MAN2A1,0.86876
TMEM232,0.37623
SLC25A46,0.16494
TSLP,0.8507
WDR36,0.37598
CAMK4,0.85924
STARD4,0.48585
NREP,0.19126
EPB41L4A,0.735
APC,0.7526
SRP19,0.84486
REEP5,0.83805
DCP2,0.63511
MCC,0.0019925
TSSK1B,0.00070661
YTHDC2,0.034118
KCNN2,0.33927
TRIM36,0.43953
PGGT1B,0.069017
CCDC112,0.029365
FEM1C,0.22709
TICAM2,0.26742
TMED7-TICAM2,0.20102
TMED7,0.14927
CDO1,0.15549
ATG12,0.49462
AP3S1,0.407
LVRN,0.46313
ARL14EPL,0.83733
COMMD10,0.77054
SEMA6A,0.017073
DTWD2,0.37934
DMXL1,0.039077
TNFAIP8,0.37057
HSD17B4,0.75697
FAM170A,0.50815
PRR16,0.71248
FTMT,0.67411
SRFBP1,0.050169
LOX,0.25801
ZNF474,0.65192
LOC100505841,0.462
SNCAIP,0.29795
SNX2,0.3856
SNX24,0.1626
PPIC,0.23599
PRDM6,0.32096
CEP120,0.033496
CSNK1G3,0.53711
ZNF608,0.32954
GRAMD2B,0.36588
ALDH7A1,0.29886
PHAX,0.26103
TEX43,0.1801
LMNB1,0.60217
MARCHF3,0.70974
C5orf63,0.4658
MEGF10,0.11523
PRRC1,0.16586
CTXN3,0.036269
SLC12A2,0.14432
FBN2,0.78812
SLC27A6,0.75568
ISOC1,0.72655
ADAMTS19,0.26998
MINAR2,0.20716
CHSY3,0.10159
HINT1,0.56638
LYRM7,0.54961
CDC42SE2,0.42043
RAPGEF6,0.29072
FNIP1,0.35375
MEIKIN,0.30739
ACSL6,0.59728
IL3,0.86692
CSF2,0.89271
P4HA2,0.90841
PDLIM4,0.80592
SLC22A4,0.93424
SLC22A5,0.92365
IRF1,0.73327
IL5,0.91343
RAD50,0.84068
IL13,0.46638
IL4,0.30716
KIF3A,0.14589
CCNI2,0.061005
SEPTIN8,0.075713
SOWAHA,0.0055378
SHROOM1,0.0028362
GDF9,0.0027895
UQCRQ,0.0040438
LEAP2,0.004834
AFF4,0.0032579
ZCCHC10,0.1509
HSPA4,0.10689
FSTL4,0.0021332
C5orf15,0.32665
VDAC1,0.39879
LOC101060024,0.20022
TCF7,0.14786
SKP1,0.23488
PPP2CA,0.50611
CDKL3,0.67336
UBE2B,0.77789
CDKN2AIPNL,0.7749
JADE2,0.00032768
SAR1B,0.00032863
SEC24A,0.09775
CAMLG,0.072948
DDX46,0.072126
C5orf24,0.22363
TXNDC15,0.13214
PCBD2,0.075459
CATSPER3,0.22324
PITX1,0.58602
C5orf66,0.73866
MACROH2A1,0.96329
DCANP1,0.72618
TIFAB,0.57645
NEUROG1,0.90818
CXCL14,0.84659
SLC25A48,0.16448
IL9,0.098326
FBXL21P,0.30713
LECT2,0.21895
TGFBI,0.64888
SMAD5,0.79824
TRPC7,0.18239
SPOCK1,0.91395
KLHL3,0.11103
HNRNPA0,0.80128
MYOT,0.53336
PKD2L2,0.36691
FAM13B,0.39552
WNT8A,0.1767
NME5,0.12897
BRD8,0.10401
KIF20A,0.16326
CDC23,0.1217
GFRA3,0.039824
CDC25C,0.10352
FAM53C,0.20459
KDM3B,0.1942
REEP2,0.09945
EGR1,0.060001
ETF1,0.046671
HSPA9,0.12233
CTNNA1,0.35757
LRRTM2,0.41127
SIL1,0.50597
MATR3,0.75247
PAIP2,0.24498
SLC23A1,0.15663
MZB1,0.10229
PROB1,0.10441
SPATA24,0.11803
DNAJC18,0.083864
STING1,0.16915
UBE2D2,0.60098
CXXC5,0.15073
PSD2,0.12065
NRG2,0.23755
PURA,0.36352
IGIP,0.35177
CYSTM1,0.34866
PFDN1,0.35837
HBEGF,0.4982
SLC4A9,0.72733
ANKHD1,0.72021
ANKHD1-EIF4EBP3,0.75918
EIF4EBP3,0.82112
SRA1,0.87089
APBB3,0.88017
SLC35A4,0.91144
CD14,0.20908
TMCO6,0.19645
NDUFA2,0.18182
IK,0.15596
WDR55,0.12627
DND1,0.13084
HARS1,0.1225
HARS2,0.11331
ZMAT2,0.12092
PCDHA1,0.041179
PCDHA2,0.041817
PCDHA3,0.041436
PCDHA4,0.042012
PCDHA5,0.037168
PCDHA6,0.032105
PCDHA7,0.031881
PCDHA8,0.031206
PCDHA9,0.031605
PCDHA10,0.030774
PCDHA11,0.026624
PCDHA12,0.025685
PCDHA13,0.022218
PCDHAC1,0.027312
PCDHAC2,0.029324
PCDHB1,0.25587
PCDHB2,0.38487
PCDHB3,0.40546
PCDHB4,0.30143
PCDHB5,0.26212
PCDHB6,0.23977
PCDHB7,0.38011
PCDHB8,0.38685
PCDHB16,0.31841
PCDHB9,0.30428
PCDHB10,0.29909
PCDHB11,0.27373
PCDHB12,0.2246
PCDHB13,0.24167
PCDHB14,0.28284
PCDHB15,0.49494
SLC25A2,0.21624
TAF7,0.19403
PCDHGA1,0.38582
PCDHGA2,0.43887
PCDHGA3,0.44778
PCDHGB1,0.46022
PCDHGA4,0.45271
PCDHGB2,0.46393
PCDHGA5,0.4556
PCDHGA6,0.44647
PCDHGB3,0.44647
PCDHGA7,0.43736
PCDHGA8,0.43831
PCDHGB4,0.44271
PCDHGB5,0.4242
PCDHGA9,0.40584
PCDHGB6,0.38246
PCDHGA10,0.37785
PCDHGB7,0.38021
PCDHGA11,0.36102
PCDHGA12,0.34813
PCDHGC3,0.40857
PCDHGC4,0.36073
PCDHGC5,0.34578
DIAPH1,0.38044
HDAC3,0.4152
RELL2,0.30663
FCHSD1,0.28882
ARAP3,0.29732
PCDH1,0.93331
DELE1,0.96598
PCDH12,0.95452
RNF14,0.85977
GNPDA1,0.7733
NDFIP1,0.63912
SPRY4,0.086531
FGF1,0.21932
ARHGAP26,0.34361
NR3C1,0.38728
HMHB1,0.8571
YIPF5,0.49501
KCTD16,0.61382
PRELID2,0.77015
GRXCR2,0.38427
SH3RF2,0.23763
PLAC8L1,0.48986
LARS1,0.56616
RBM27,0.60404
POU4F3,0.71378
TCERG1,0.55688
GPR151,0.65303
PPP2R2B,0.10028
STK32A,0.57361
DPYSL3,0.60424
JAKMIP2,0.37106
SPINK1,0.99953
SCGB3A2,0.31567
C5orf46,0.30813
SPINK5,0.42088
SPINK14,0.041009
SPINK6,0.084333
SPINK13,0.55628
SPINK7,0.77147
SPINK9,0.77289
FBXO38,0.60981
HTR4,0.37524
ADRB2,0.052577
SH3TC2,0.46587
ABLIM3,0.051195
AFAP1L1,0.48154
GRPEL2,0.67353
PCYOX1L,0.61996
IL17B,0.63189
CSNK1A1,0.091493
ARHGEF37,0.15199
PPARGC1B,0.10677
PDE6A,0.08747
SLC26A2,0.34213
TIGD6,0.3519
HMGXB3,0.16732
CSF1R,0.16856
PDGFRB,0.59171
CDX1,0.51121
SLC6A7,0.69699
CAMK2A,0.79039
ARSI,0.70799
TCOF1,0.015943
CD74,0.026526
RPS14,0.22108
NDST1,0.27193
SYNPO,0.22268
MYOZ3,0.27724
RBM22,0.64977
DCTN4,0.40941
SMIM3,0.78299
IRGM,0.573
ZNF300,0.17665
GPX3,3.2011E-08
TNIP1,8.3211E-10
ANXA6,0.000014735
CCDC69,0.023529
GM2A,0.45164
SLC36A3,0.37218
SLC36A2,0.31753
SLC36A1,0.36401
FAT2,0.80124
SPARC,0.99118
ATOX1,0.077809
LOC100652758,0.1309
G3BP1,0.12687
GLRA1,0.089769
NMUR2,0.2405
GRIA1,0.56704
FAM114A2,0.4651
MFAP3,0.37388
GALNT10,0.45735
SAP30L,0.062341
HAND1,0.086313
LARP1,0.87288
FAXDC2,0.7357
CNOT8,0.8253
GEMIN5,0.74341
MRPL22,0.75756
KIF4B,0.68613
SGCD,0.81481
TIMD4,0.85339
HAVCR1,0.30701
HAVCR2,0.65847
MED7,0.67786
FAM71B,0.49435
ITK,0.32855
CYFIP2,0.54412
FNDC9,0.51603
ADAM19,0.57996
NIPAL4,0.43713
SOX30,0.95852
C5orf52,0.90147
THG1L,0.85469
LSM11,0.82642
CLINT1,0.19833
EBF1,0.70268
RNF145,0.55034
UBLCP1,0.49058
IL12B,0.35101
ADRA1B,0.52671
TTC1,0.78229
PWWP2A,0.52286
FABP6,0.44154
CCNJL,0.52829
C1QTNF2,0.4653
ZBED8,0.091622
SLU7,0.14835
PTTG1,0.2373
ATP10B,0.075914
GABRB2,0.84508
GABRA6,0.69856
GABRA1,0.11992
GABRG2,0.91789
CCNG1,0.92411
NUDCD2,0.99194
HMMR,0.98701
MAT2B,0.86198
TENM2,0.090299
WWC1,0.34238
RARS1,0.6314
PANK3,0.873
SLIT3,0.3835
SPDL1,0.72334
DOCK2,0.38234
INSYN2B,0.091535
FOXI1,0.40727
C5orf58,0.36679
LCP2,0.91596
KCNIP1,0.31821
KCNMB1,0.248
GABRP,0.25881
RANBP17,0.010814
TLX3,0.034773
NPM1,0.1518
FGF18,0.45326
SMIM23,0.73057
FBXW11,0.69659
STK10,0.79458
EFCAB9,0.80128
UBTD2,0.34674
SH3PXD2B,0.58251
NEURL1B,0.11428
LOC101928093,0.021461
DUSP1,0.047101
ERGIC1,0.000032414
RPL26L1,0.037204
ATP6V0E1,0.039308
CREBRF,0.0074496
BNIP1,0.0026674
NKX2-5,0.00053313
STC2,0.90597
BOD1,0.48475
CPEB4,0.025709
C5orf47,0.016442
NSG2,0.020347
MSX2,0.83071
DRD1,0.38057
SFXN1,0.061952
HRH2,0.8833
CPLX2,0.08254
THOC3,0.61865
FAM153B,0.5228
SIMC1,0.95836
KIAA1191,0.95358
ARL10,0.91769
NOP16,0.84287
HIGD2A,0.7843
CLTB,0.86278
FAF2,0.69244
RNF44,0.19204
CDHR2,0.12061
GPRIN1,0.15531
SNCB,0.27805
EIF4E1B,0.6796
TSPAN17,0.89223
UNC5A,0.54831
HK3,0.32775
UIMC1,0.21426
ZNF346,0.11907
FGFR4,0.089058
NA,0.18334
NSD1,0.62795
RAB24,0.83296
PRELID1,0.85747
MXD3,0.66872
LMAN2,0.097948
RGS14,0.12827
SLC34A1,0.58924
PFN3,0.77273
F12,0.59107
GRK6,0.3128
PRR7,0.34568
DBN1,0.41987
PDLIM7,0.53616
DOK3,0.58863
DDX41,0.53894
FAM193B,0.56862
TMED9,0.61945
B4GALT7,0.66765
FAM153A,0.5165
PROP1,0.63803
N4BP3,0.41501
RMND5B,0.62173
NHP2,0.68758
HNRNPAB,0.35892
PHYKPL,0.16387
COL23A1,0.11421
CLK4,0.024938
ZNF354A,0.68183
ZNF354B,0.17467
ZFP2,0.063285
ZNF454,0.11058
GRM6,0.14912
ZNF879,0.37441
ZNF354C,0.64172
ADAMTS2,0.38074
RUFY1,0.21531
HNRNPH1,0.26295
C5orf60,0.29841
CBY3,0.63233
CANX,0.43904
MAML1,0.23053
LTC4S,0.10038
MGAT4B,0.07202
SQSTM1,0.012829
MRNIP,0.015384
TBC1D9B,0.05665
RNF130,0.0056702
RASGEF1C,0.0038744
MAPK9,0.022301
GFPT2,0.088895
CNOT6,0.24247
SCGB3A1,0.22948
FLT4,0.28397
OR2Y1,0.47629
MGAT1,0.48404
ZFP62,0.39161
BTNL8,0.044694
BTNL3,0.11793
BTNL9,0.34381
OR2V1,0.55219
OR2V2,0.88192
TRIM7,0.83236
TRIM41,0.24411
RACK1,0.15193
TRIM52,0.19064
OR4F3,0.6068
DUSP22,0.79804
IRF4,0.60113
EXOC2,0.38777
HUS1B,0.62439
NA,0.29409
FOXQ1,0.56444
FOXF2,0.80856
FOXC1,0.70325
GMDS,0.11592
MYLK4,0.1119
WRNIP1,0.77976
SERPINB1,0.64624
SERPINB9,0.6229
SERPINB6,0.0047288
NQO2,0.37503
RIPK1,0.65551
BPHL,0.73636
TUBB2A,0.93624
TUBB2B,0.43663
PSMG4,0.2527
SLC22A23,0.024263
PXDC1,0.806
FAM50B,0.93965
PRPF4B,0.48537
FAM217A,0.61841
C6orf201,0.39321
ECI2,0.22336
CDYL,0.38693
RPP40,0.85715
LYRM4,0.76848
PPP1R3G,0.71593
FARS2,0.1051
NRN1,0.89972
F13A1,0.71806
LY86,0.88955
RREB1,0.48275
SSR1,0.63593
CAGE1,0.80887
RIOK1,0.97162
DSP,0.39362
SNRNP48,0.77501
BMP6,0.9324
TXNDC5,0.66055
BLOC1S5,0.11574
EEF1E1,0.19696
SLC35B3,0.63458
OFCC1,0.43414
TFAP2A,0.9946
GCNT2,0.43397
C6orf52,0.95877
PAK1IP1,0.76961
TMEM14C,0.34246
TMEM14B,0.3335
MAK,0.57685
GCM2,0.12057
SYCP2L,0.28599
ELOVL2,0.496
SMIM13,0.15193
ERVFRD-1,0.16105
NEDD9,0.79384
TMEM170B,0.0010205
ADTRP,0.15433
HIVEP1,0.18736
EDN1,0.03057
PHACTR1,0.093563
LOC100130357,0.1522
TBC1D7,0.11623
GFOD1,0.98123
SIRT5,0.023597
NOL7,0.031314
RANBP9,0.031158
MCUR1,0.40567
RNF182,0.46194
CD83,0.51273
JARID2,0.78381
DTNBP1,0.31228
MYLIP,0.81408
GMPR,0.82858
ATXN1,0.67818
ATXN1-AS1,0.11785
STMND1,0.98512
RBM24,0.91451
CAP2,0.94318
FAM8A1,0.48976
NUP153,0.083631
KIF13A,0.15448
NHLRC1,0.33944
TPMT,0.27329
KDM1B,0.13733
DEK,0.55799
RNF144B,0.4359
ID4,0.20935
MBOAT1,0.34984
E2F3,0.36945
CDKAL1,0.72472
SOX4,0.93368
PRL,0.91999
HDGFL1,0.73963
NRSN1,0.33802
DCDC2,0.44177
KAAG1,0.25451
MRS2,0.22651
GPLD1,0.044624
ALDH5A1,0.10082
KIAA0319,0.72827
TDP2,0.63686
ACOT13,0.64046
C6orf62,0.69802
GMNN,0.46989
ARMH2,0.17573
RIPOR2,0.19458
CARMIL1,0.94563
SCGN,0.34081
H2AC1,0.048317
H2BC1,0.048423
SLC17A4,0.049097
SLC17A1,0.067237
SLC17A3,0.22889
SLC17A2,0.32147
TRIM38,0.43925
H1-1,0.35227
H3C1,0.32681
H4C1,0.314
H4C2,0.30337
H3C2,0.33669
H2AC4,0.31966
H2BC3,0.33279
H3C3,0.3465
H1-2,0.32499
HFE,0.32229
H4C3,0.31311
H1-6,0.36245
H2BC4,0.38259
H2AC6,0.33378
H1-4,0.061948
H2BC5,0.077904
H2BC6,0.069091
H4C4,0.080994
H3C4,0.076047
H2AC7,0.073342
H2BC7,0.075026
H4C5,0.071803
H2BC8,0.06181
H2AC8,0.065499
H3C6,0.068281
H1-3,0.079694
H4C6,0.088661
H4C7,0.088932
H3C7,0.13129
H2BC9,0.14128
H3C8,0.20162
H2BC10,0.20282
H4C8,0.24167
BTN3A2,0.036525
BTN2A2,0.066985
BTN3A1,0.30454
BTN3A3,0.16452
BTN2A1,0.032794
BTN1A1,0.047935
HMGN4,0.13803
ABT1,0.072476
ZNF322,0.24711
H2BC11,0.36889
H2AC11,0.46869
H2BC12,0.25846
H4C9,0.27642
H2AC12,0.22743
PRSS16,0.24481
POM121L2,0.041031
ZNF391,0.00020227
ZNF184,0.00011376
H2BC13,0.036959
H2AC13,0.034376
H3C10,0.037429
H2AC14,0.031473
H2BC14,0.032918
H4C11,0.032548
H4C12,0.033039
H2BC15,0.038916
H2AC15,0.033922
H2AC16,0.072357
H1-5,0.079633
H3C11,0.10088
H4C13,0.098163
H3C12,0.17564
H2AC17,0.16422
H2BC17,0.18308
OR2B2,0.24129
OR2B6,0.20469
ZNF165,0.013372
ZSCAN16,0.022166
ZKSCAN8,0.018893
ZSCAN9,0.033058
ZKSCAN4,0.021338
NKAPL,0.028045
ZSCAN26,0.057746
PGBD1,0.077616
ZSCAN31,0.035836
ZKSCAN3,0.046694
ZSCAN12,0.060888
ZSCAN23,0.13586
GPX6,0.32321
GPX5,0.16975
ZBED9,0.063764
TRIM27,0.30208
ZNF311,0.39012
OR2B3,0.7293
OR2J3,0.26042
OR2J2,0.30107
OR5V1,0.4197
OR12D3,0.4197
OR12D2,0.8331
OR11A1,0.81482
OR10C1,0.86016
OR2H1,0.79618
OR2H2,0.15728
GABBR1,0.17059
MOG,0.18302
ZFP57,0.18302
HLA-F,0.61251
HLA-G,0.88452
HLA-A,0.69679
TRIM31,0.78599
TRIM40,0.913
TRIM10,0.88288
TRIM15,0.90219
TRIM26,0.86132
TRIM39,0.87417
TRIM39-RPP21,0.88405
RPP21,0.86446
GNL1,0.86868
PRR3,0.8684
ABCF1,0.79832
PPP1R10,0.57247
MRPS18B,0.36736
ATAT1,0.36597
C6orf136,0.33141
DHX16,0.17801
PPP1R18,0.20966
NRM,0.23108
MDC1,0.29406
TUBB,0.32045
FLOT1,0.41844
IER3,0.42075
DDR1,0.25854
GTF2H4,0.26335
VARS2,0.27062
SFTA2,0.36684
MUCL3,0.36068
MUC21,0.056799
MUC22,0.12239
PSORS1C1,0.51539
PSORS1C2,0.51298
CCHCR1,0.52791
TCF19,0.52791
POU5F1,0.52161
HLA-C,0.69611
HLA-B,0.85022
MICA,0.73241
MICB,0.83483
NFKBIL1,0.50094
LTA,0.66241
TNF,0.66241
LTB,0.66241
LST1,0.66241
NCR3,0.66241
AIF1,0.038826
PRRC2A,0.053923
BAG6,0.083908
APOM,0.14202
C6orf47,0.1558
GPANK1,0.16379
CSNK2B,0.26023
LY6G5B,0.2992
LY6G5C,0.28358
ABHD16A,0.40968
LY6G6F,0.44236
LY6G6D,0.52886
LY6G6C,0.54117
MPIG6B,0.67817
DDAH2,0.5366
CLIC1,0.5366
MSH5,0.65692
SAPCD1,0.77695
VWA7,0.77695
VARS1,0.77695
LSM2,0.2551
HSPA1L,0.50112
HSPA1A,0.50112
HSPA1B,0.50112
SNHG32,0.50112
SLC44A4,0.31284
EHMT2,0.31284
C2,0.32419
ZBTB12,0.31284
CFB,0.37197
NELFE,0.37197
SKIV2L,0.46257
DXO,0.5491
STK19,0.5491
C4A,0.5491
C4B,0.23874
CYP21A2,0.23874
TNXB,0.23874
PRRT1,0.4355
PPT2,0.64501
EGFL8,0.64501
AGPAT1,0.68136
RNF5,0.68136
AGER,0.68136
PBX2,0.68136
GPSM3,0.74201
NOTCH4,0.82365
TSBP1,0.050533
HLA-DRB5,0.65051
HLA-DRB1,0.56637
HLA-DQA1,0.42219
HLA-DQB1,0.45916
HLA-DQA2,0.017047
HLA-DQB2,0.017477
HLA-DOB,0.26554
TAP2,0.4342
PSMB8,0.42464
TAP1,0.42464
PSMB9,0.62631
HLA-DMB,0.23071
HLA-DMA,0.27467
BRD2,0.13382
HLA-DPA1,0.3612
HLA-DPB1,0.3612
COL11A2,0.3528
VPS52,0.28496
RPS18,0.27232
B3GALT4,0.26969
WDR46,0.28462
PFDN6,0.37484
RGL2,0.42392
TAPBP,0.47577
ZBTB22,0.42495
DAXX,0.75103
KIFC1,0.25124
PHF1,0.25166
CUTA,0.18886
SYNGAP1,0.21241
ZBTB9,0.3619
BAK1,0.24436
ITPR3,0.89214
UQCC2,0.82591
IP6K3,0.77258
LEMD2,0.47433
MLN,0.53032
GRM4,0.15226
HMGA1,0.62518
SMIM29,0.548
NUDT3,0.83144
RPS10-NUDT3,0.76776
RPS10,0.48141
PACSIN1,0.20488
SPDEF,0.57605
ILRUN,0.052194
SNRPC,0.18349
UHRF1BP1,0.098344
TAF11,0.23608
ANKS1A,0.14052
TCP11,0.14199
SCUBE3,0.3653
ZNF76,0.28988
DEF6,0.36699
PPARD,0.58122
FANCE,0.67951
RPL10A,0.64998
TEAD3,0.74378
TULP1,0.7609
FKBP5,0.42351
ARMC12,0.80478
CLPSL2,0.46104
CLPSL1,0.39749
CLPS,0.1811
LHFPL5,0.079725
SRPK1,0.04428
SLC26A8,0.45585
MAPK14,0.6814
MAPK13,0.53572
BRPF3,0.19831
PNPLA1,0.51167
BNIP5,0.99578
ETV7,0.7774
PXT1,0.40496
KCTD20,0.35158
STK38,0.45461
SRSF3,0.94183
CDKN1A,0.65329
RAB44,0.14547
CPNE5,0.34407
PPIL1,0.79337
C6orf89,0.84395
PI16,0.61657
MTCH1,0.574
FGD2,0.54575
PIM1,0.63421
TMEM217,0.9426
TBC1D22B,0.93064
RNF8,0.66628
CMTR1,0.2898
CCDC167,0.40492
MDGA1,0.86216
ZFAND3,0.26099
BTBD9,0.64237
GLO1,0.46603
DNAH8,0.89242
GLP1R,0.38667
SAYSD1,0.62534
KCNK5,0.52021
KCNK17,0.69447
KCNK16,0.57204
KIF6,0.66049
DAAM2,0.36549
MOCS1,0.51669
LRFN2,0.29696
UNC5CL,0.94578
TSPO2,0.93167
APOBEC2,0.87878
OARD1,0.86754
NFYA,0.88196
TREML1,0.87975
TREM2,0.93467
TREML2,0.73573
TREML4,0.20884
TREM1,0.63513
NCR2,0.36624
FOXP4,0.70032
MDFI,0.85796
TFEB,0.756
PGC,0.52335
FRS3,0.34983
PRICKLE4,0.52549
TOMM6,0.47913
USP49,0.538
MED20,0.43568
BYSL,0.32542
CCND3,0.55526
TAF8,0.79364
C6orf132,0.65129
GUCA1A,0.77133
GUCA1B,0.88694
MRPS10,0.84357
TRERF1,0.51152
UBR2,0.12301
PRPH2,0.14253
TBCC,0.59131
BICRAL,0.32058
RPL7L1,0.04579
C6orf226,0.048896
PTCRA,0.062232
CNPY3,0.27341
GNMT,0.46841
PEX6,0.48322
MEA1,0.47508
PPP2R5D,0.46155
KLHDC3,0.45179
RRP36,0.44137
CUL7,0.55018
MRPL2,0.52513
KLC4,0.57761
PTK7,0.41228
SRF,0.75639
CUL9,0.59762
DNPH1,0.42106
TTBK1,0.47569
SLC22A7,0.28435
CRIP3,0.21396
ZNF318,0.34933
ABCC10,0.26927
DLK2,0.088372
TJAP1,0.016137
LRRC73,0.01924
YIPF3,0.025947
POLR1C,0.035208
XPO5,0.041082
POLH,0.039537
GTPBP2,0.032844
MAD2L1BP,0.082003
RSPH9,0.31176
MRPS18A,0.17415
VEGFA,0.54724
C6orf223,0.92444
MRPL14,0.76574
TMEM63B,0.87214
CAPN11,0.83739
SLC29A1,0.39951
HSP90AB1,0.32248
SLC35B2,0.33309
NFKBIE,0.25323
TMEM151B,0.30945
TCTE1,0.42419
AARS2,0.55643
SPATS1,0.73518
CDC5L,0.8121
SUPT3H,0.24584
RUNX2,0.26571
CLIC5,0.38546
ENPP4,0.6713
ENPP5,0.73241
RCAN2,0.042659
CYP39A1,0.89272
SLC25A27,0.98944
TDRD6,0.93982
PLA2G7,0.91636
ANKRD66,0.57235
MEP1A,0.034437
ADGRF5,0.10323
ADGRF1,0.9292
TNFRSF21,0.2369
CD2AP,0.65281
ADGRF2,0.10424
ADGRF4,0.059859
OPN5,0.70453
PTCHD4,0.22328
MMUT,0.59483
CENPQ,0.66522
GLYATL3,0.58643
C6orf141,0.8858
RHAG,0.97896
CRISP2,0.79595
CRISP3,0.59542
PGK2,0.58991
CRISP1,0.15708
DEFB133,0.14792
DEFB114,0.18872
DEFB113,0.27931
DEFB110,0.36984
DEFB112,0.5119
TFAP2D,0.063768
TFAP2B,0.090678
PKHD1,0.50634
IL17A,0.45235
IL17F,0.021797
MCM3,0.0045707
PAQR8,0.65346
EFHC1,0.47058
TRAM2,0.22896
TMEM14A,0.8817
GSTA2,0.4856
GSTA1,0.18126
GSTA5,0.39764
GSTA3,0.95417
GSTA4,0.322
CILK1,0.016754
FBXO9,0.0026645
GCM1,0.20494
ELOVL5,0.083861
GCLC,0.84956
KLHL31,0.78718
LRRC1,0.87483
MLIP,0.84536
TINAG,0.21206
FAM83B,0.5197
HCRTR2,0.82584
GFRAL,0.59559
HMGCLL1,0.72988
BMP5,0.025859
COL21A1,0.78927
DST,0.42333
BEND6,0.10996
KIAA1586,0.29344
ZNF451,0.38445
BAG2,0.31191
RAB23,0.32825
MTRNR2L9,0.79744
KHDRBS2,0.90189
LGSN,0.66341
PTP4A1,0.73055
PHF3,0.64173
EYS,0.6827
LOC441155,0.75234
ADGRB3,0.032099
LMBRD1,0.045683
COL19A1,0.066819
COL9A1,0.24553
FAM135A,0.43199
SDHAF4,0.18942
SMAP1,0.28487
B3GAT2,0.040729
OGFRL1,0.37493
RIMS1,0.092149
KCNQ5,0.32528
KHDC1L,0.95315
KHDC1,0.96565
DPPA5,0.67517
KHDC3L,0.55634
OOEP,0.48898
DDX43,0.34202
CGAS,0.69315
MTO1,0.92851
EEF1A1,0.96187
SLC17A5,0.45461
CD109,0.34048
COL12A1,0.4295
COX7A2,0.42434
TMEM30A,0.28191
FILIP1,0.53583
SENP6,0.44283
MYO6,0.11013
IMPG1,0.13646
HTR1B,0.65812
MEI4,0.4439
IRAK1BP1,0.71881
PHIP,0.66182
HMGN3,0.76364
LCA5,0.184
SH3BGRL2,0.082116
LINC01621,0.43301
ELOVL4,0.58396
TTK,0.15274
BCKDHB,0.31409
TENT5A,0.36527
IBTK,0.7595
TPBG,0.26612
UBE3D,0.044198
DOP1A,0.15196
PGM3,0.29473
RWDD2A,0.30006
ME1,0.72793
PRSS35,0.80934
SNAP91,0.41054
RIPPLY2,0.4873
CYB5R4,0.5184
MRAP2,0.71829
CEP162,0.73502
TBX18,0.85787
NT5E,0.25734
SNX14,0.36799
SYNCRIP,0.41369
HTR1E,0.41293
CGA,0.54104
NA,0.32802
ZNF292,0.3364
GJB7,0.34595
SMIM8,0.3713
C6orf163,0.23787
CFAP206,0.50176
SLC35A1,0.58553
RARS2,0.48489
ORC3,0.4863
AKIRIN2,0.66058
SPACA1,0.090815
CNR1,0.44397
RNGTT,0.82555
PNRC1,0.029891
SRSF12,0.018893
PM20D2,0.14783
GABRR1,0.57392
GABRR2,0.88521
UBE2J1,0.8684
RRAGD,0.75881
ANKRD6,0.90714
LYRM2,0.52295
MDN1,0.67891
CASP8AP2,0.82426
GJA10,0.78428
BACH2,0.2903
MAP3K7,0.68163
EPHA7,0.071418
MANEA,0.66483
FUT9,0.97828
UFL1,0.60573
FHL5,0.48937
GPR63,0.19611
NDUFAF4,0.10378
KLHL32,0.80665
MMS22L,0.56792
POU3F2,0.065138
FBXL4,0.087492
FAXC,0.66985
COQ3,0.89645
PNISR,0.85496
USP45,0.79129
TSTD3,0.74728
CCNC,0.78815
PRDM13,0.68737
MCHR2,0.43221
SIM1,0.078082
ASCC3,0.74994
GRIK2,0.48312
HACE1,0.07698
LIN28B,0.94111
BVES,0.63012
POPDC3,0.7519
PREP,0.40395
PRDM1,0.42207
ATG5,0.74925
CRYBG1,0.18456
RTN4IP1,0.37572
QRSL1,0.22057
MTRES1,0.050829
BEND3,0.30858
PDSS2,0.636
SOBP,0.6154
SCML4,0.43585
SEC63,0.9903
OSTM1,0.68973
NR2E1,0.18143
